,Tweets,User,User_location,fav_count,rt_count,tweet_date
1691,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Abhishek Desai ????,Ahmedabad,0,875,2020-05-30 18:14:26
1692,"If you have to go out to work, read this. #COVID19India https://t.co/AZQXb1b274",Subir HC,Kolkata ,0,0,2020-05-30 18:13:49
1693,"RT @NENowNews: Infected one is 44-yr-old woman, other is a 34-yr-old man
@nbiren #COVID19India @nheptulla 
https://t.co/BX72w5SVQS",Anirban Roy,"Guwahati, India",0,1,2020-05-30 18:13:45
1694,"RT @ImPrince_T: #TEQIP_Hai_To_Mumkin_Hai
#bharatpadheonline
Full swing Implementation of advance Pedagogies and use of  digital tools by TE…",Sudhir Kumar Gupta,Kanpur,0,49,2020-05-30 18:13:03
1695,"Tamilnadu-163 death out of 21184 positive.
Gujurat-1007 death out of 16356 positive.
#ModelGujurat #COVID19India",Sudhansu Sekhar Deo, Cuttack-Odisha-India,0,0,2020-05-30 18:12:58
1696,"This crisis will most severely affect those who have just finished, or are finishing, their PhD degrees… https://t.co/fmriHJHmrE",Ratan Kumar Sinha,"New Delhi, India",0,0,2020-05-30 18:12:11
1697,"RT @SanjeevJEC: @TeqipF @TeqipN @HRDMinistry #TEQIP_Hai_To_Mumkin_Hai
#bharatpadheonline
Full swing Implementation of advance Pedagogies an…",Sudhir Kumar Gupta,Kanpur,0,95,2020-05-30 18:11:17
1698,"And when we read about this pandemic in our medical books years from now, I wish it mentions the plights of the mig… https://t.co/60edR8rX1I",Dr Shaifalika Thakur,Greater Noida ,1,0,2020-05-30 18:11:13
1699,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",Manoj Jaiswal,,0,31,2020-05-30 18:10:54
1700,RT @deepanshu_nujs: Wth is Gujarat Govt thinking? Cases are still rising at an increasing rate despite fewer tests and now our Grt CM has a…,Ashok,,0,1,2020-05-30 18:10:37
1701,"RT @prashanthns: With tightly held case-definitions, poor integration of medical records across #Privatesector &amp; public, poor #opendata cul…",D. Rajan,,0,4,2020-05-30 18:10:25
1702,"RT @DrSundara3: The country is going for #unlock1 while the number of cases surging!! 
What’s in store in the coming days? 
#COVID19India",Rafath Alam,,0,6,2020-05-30 18:09:56
1703,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Nirmit19#India,surya ,0,875,2020-05-30 18:09:38
1704,"Tripura Corona Daily Report: 30 May (11:38 PM)

#Tripura reported 17 new cases of Covid-19 in the last 24 hours whi… https://t.co/ojVPSYu0tU",Democracy Times Network,India,1,0,2020-05-30 18:09:33
1705,"RT @subhra310: Join @NPC_INDIA_GOV #webinar on Urban Mobility post #COVID19India 
#Mtb @mtbhimalaya @sfbike #bicycleDay @AvonCyclesIndia @B…",Roshan Kujur,"?????????, ????",0,26,2020-05-30 18:09:26
1706,"This is a pretty clear and workable heuristic ... ??

#Covid19India https://t.co/3blql1qWlu",G Raghuram,"Bengaluru South, India",2,1,2020-05-30 18:09:05
1707,The elephant in the room is still unnoticed..lockdown or unlock...what's the strategy to tackle rising cases #COVID19india @ndtv,may,,0,0,2020-05-30 18:08:44
1708,#covid19India among the first listed to be opened are religious places! Wow! Last place where people are likely to… https://t.co/W1GvWE81hS,Vikash,,0,0,2020-05-30 18:08:25
1709,"RT @SaloniSinha6: Reopening is feeling like a premature ejaculation. 

#reopening #COVID19India #unlock #lockdown",Parnini,"Orissa, India",0,1,2020-05-30 18:08:17
1710,"lockdown guidelines are becoming more complicated than the Income tax law and GST law combined!

#Karnataka… https://t.co/Pmepd51a0w",Exhuman,"Bengaluru South, India",0,0,2020-05-30 18:08:16
1711,#update #bijnor covid-19 positive cases numbers rises on regular basis.  #lockdownindia #Covid19India  #stayhome … https://t.co/yYE4L1YTJD,Azeem Ahmad,"Bijnor, India",0,0,2020-05-30 18:08:03
1712,"RT @FCMammookkaLive: No Direct OTT Release For #Mammukk's One Movie Confirms Director #SantoshVishwanath ??
.
#Mammootty #OneMovie #Kerala #…",Midhun Sree,,0,5,2020-05-30 18:06:04
1713,"My small contribution for this month.

Will follow the same with bit more for coming months.

Together we can eradi… https://t.co/DW4jnr3I5w",Sunil Gupta,Gurugram,0,0,2020-05-30 18:05:53
1714,"Infected one is 44-yr-old woman, other is a 34-yr-old man
@nbiren #COVID19India @nheptulla 
https://t.co/BX72w5SVQS",NorthEast Now,"????????, ????",6,1,2020-05-30 18:05:53
1715,"RT @AIIMSNagpur: COVID 19 Update- A 44 year old male from Nagpur has been admitted in the COVID Ward today afternoon. 

First patient to be…",Atharva Tonpay,,0,3,2020-05-30 18:05:49
1716,RT @TheYouth2u: RSS workers distribute #Ration to #Muslims community. Over 1.2 lakh #RSS volunteers are selflessly working all across #Indi…,?????150+,India,0,5,2020-05-30 18:03:36
1717,"INDIA: Mumbai reports 1,510 new cases of coronavirus, 38,442 cases in total.

1,227 deaths, 16,364 recovered.… https://t.co/W02htA0TOL",Ratan Kumar Sinha,"New Delhi, India",0,0,2020-05-30 18:03:33
1718,"INDIA 

THE DAILY COVID NEWS #pibindia

30.5.2020

#India
#IndiaFightsCorona #IndiaFightsCoronavirus… https://t.co/C83LfzcL91",Praveen kumar,"Chennai, India",0,0,2020-05-30 18:03:02
1719,"RT @satyajeettambe: Some people are busy doing politics... 
We are busy in our commitment for people ! 

Blood Donation Drive Continues...…",Kuldeep D Vartak,Vasai,0,31,2020-05-30 18:02:22
1720,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Harsh Talwar,"New Delhi, India",0,875,2020-05-30 18:02:09
1721,RT @TeqipF: @TeqipN faculties are grateful to @HRDMinistry for training on Advanced Pedagogies and Digital tools at various #IITs.It is pro…,Himanshu Dixit,,0,412,2020-05-30 18:01:29
1722,"#Kerala Covid-19 Tracker: 58 new cases &amp; 10 recoveries today

https://t.co/wM5vTL2Tr3

#covid19kerala #covid19india https://t.co/0zHzvcMfej",PRD LIVE,"Kerala, India",1,0,2020-05-30 17:59:40
1723,"lockdown 5 guidelines.
#Lockdown5 #LockdownExtended #StayHomeStaySafe #COVID19India #CoronaUpdatesInIndia… https://t.co/lzmxsBvaQb",Tips Of Day,India,0,0,2020-05-30 17:59:38
1724,@NorbertElekes #COVID19India on a RISE!! https://t.co/CztPazi9mf,|| SUBRAT || ????,,2,0,2020-05-30 17:58:50
1725,"active cases in India reducing for the first time? does recovery starts in #COVID19India 

@smartDataIncLtd",Ashish Chaubey,"Chandigarh, India",3,0,2020-05-30 17:58:32
1726,"Nagaland Corona Daily Report: 30 May 

#Nagaland reported 11 new cases of Covid-19 in the last 24 hours taking the… https://t.co/ZTfR3vVPgv",Democracy Times Network,India,1,0,2020-05-30 17:57:56
1727,Excited and anxious about the easing of lockdown in equal measure. Let's be safe and responsible India… https://t.co/Mz1GuLeTda,Praman Narain,"Goa, India",0,0,2020-05-30 17:57:26
1728,I urge everyone not to go outside Unnecessarily stay home stay safe #unlockone doesn't say that #coronavirus is gon… https://t.co/vKO9ujP2ch,Poorvi Nema,"Indore, India",4,0,2020-05-30 17:57:06
1729,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",Kiviholichophi#sidhearts#,INDIA NAGALAND,0,31,2020-05-30 17:56:33
1730,"On paper we will be in lockdown.. but in reality we would not be. So be careful. 
The social distancing is going to… https://t.co/5b8IprXrQ3",Sabha ?,Chennai - Tamilnadu - India,0,0,2020-05-30 17:56:06
1731,"RT @lalitbhandarii: Top doctors from the most Trusted hospitals. India's Top Doctor's Online. BOOK a Health Check at Home. @MFineCare
#COVI…",Aishwarya Duraiswamy,,0,2,2020-05-30 17:56:01
1732,India is opening up when the covid spread is at its peak (hopefully). 50k cases in the last 7 days. Bhagwan bachaye… https://t.co/XssF416gpO,Rahul Bajaj,,1,0,2020-05-30 17:55:55
1733,My prediction Covid cases will reach atleast 370K by June 17 2020 in India. Brace for impact guys. #COVID19India… https://t.co/2lPs1knqRn,Rahamat K,Worldwide,0,0,2020-05-30 17:55:13
1734,"#UttarPradesh | 262 new #COVID19 cases &amp; 12 deaths (in last 24 hours) reported, taking the total number of positive… https://t.co/mMvEOnTTnU",First India,"Jaipur, India",0,0,2020-05-30 17:54:55
1735,RT @DrSubhasree: Mumbai Growth Rate (%) in new cases. Since 24 May the GR is down. City needs to stay that way. #MumbaiFightsCorona #Mahara…,CinemaFreak,Coimbatore Thamizhan Bangalore,0,8,2020-05-30 17:54:32
1736,"Uttarakhand Corona Daily Report: 30 May (8 PM)

33 new positive cases of Covid-19 were reported in  #Uttarakhand to… https://t.co/t0f8CruSCc",Democracy Times Network,India,1,0,2020-05-30 17:54:31
1737,"RT @anantatbar: Everybody has the right to have dignified last rituals.
Lok Nayak hospital no space to keep dead bodies, 28 lying on the fl…",L U C K Y,photo editor for @poemprose ,0,1,2020-05-30 17:54:11
1738,"RT @anantatbar: Horrendous state of affairs in Delhi. 
Lok Nayak hospital no space to keep dead bodies, 28 lying on the floor.
Nigam Ghat r…",L U C K Y,photo editor for @poemprose ,0,2,2020-05-30 17:54:06
1739,"@naukarshah Sir, with due respect, please help govt by giving your valuable suggestions to overcome #COVID19India pandemic &amp; economy!",Abbas Choudhury ????,"Bangalore, India",0,0,2020-05-30 17:54:00
1740,"Just Comparison ????

#Lockdownextention #Lockdown5point0 #lockdownindia #COVID19India 

Lockdown 1.0        vs  Lock… https://t.co/SivHSZ2rlP",SAHIL SAH??,India,1,0,2020-05-30 17:53:35
1741,"RT @thelittlemiss03: Lockdown 5 from June 1st-June 30th???? 
#COVID19India #Lockdown5 #StayHomeStaySafe https://t.co/fo57gyZwiJ",shizuka?? I see u?,,0,16,2020-05-30 17:53:17
1742,"#lockdown relaxation of non essential items such as opening of malls, religious places should not have happened now… https://t.co/rj2WD4tTjY",amitava,,0,1,2020-05-30 17:50:48
1743,RT @TransparentEdu1: Is the Country ready for the second wave of Covid - 19 cases. How can we prepare ourselves for the same let's find out…,Akshayy,India,0,5,2020-05-30 17:50:14
1744,"RT @InUthdotcom: The initiative has successfully served 30 lakh meals so far.
#COVID19India #Mumbai | @khaanachahiye https://t.co/jRQ0gAnzPI",Litmus Test Project,"Mumbai, India",0,14,2020-05-30 17:49:43
1745,"RT @officialKC7: Let me remind you, this was the state of Indian economy before Covid19 crisis:

??GDP at 3%
??Rupee at all time low
??Unemplo…",Arijit Mukherjee(?????? ????????)????,"Kolkata, India",0,2,2020-05-30 17:49:38
1746,"#Mumbai | 1,510 new positive cases of #COVID19 &amp; 54 deaths reported today.

• Total number of positive cases is now… https://t.co/OZkbbW8n86",First India,"Jaipur, India",0,0,2020-05-30 17:49:38
1747,"RT @rsloya3969: #COVID19India 
#CoronaUpdatesInIndia 

#Telangana 30/5/T20
Today's New Case's : 74
Total Positive
Case's : 2,499",Telangana,Hyderabad,0,1,2020-05-30 17:49:14
1748,@rahulkanwal @RahulGandhi can the media or opposition help in getting an answer about what's the centre's plan for containing #COVID19india,may,,0,0,2020-05-30 17:49:02
1749,RT @nomanr2009: Here are the lockdown 5.0 guidelines. Source - @AbuAimal #unlockone #unlock #ContainmentZones #IndiaFightsCOVID19 #COVID19I…,A Razzaq Naser,"Illinois, USA",0,4,2020-05-30 17:48:36
1750,"RT @timesofindia: Five-star hotels, houseboats among paid Covid-19 quarantine facilities for those flying into Srinagar 

The administratio…",_E_M_R_A_A_N_ ?????,,0,4,2020-05-30 17:48:25
1751,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Total cases cross 150K, the growth rate of ACTIVE cases = 4.3% - so doubling every 16 days. Fi…",akshay,,0,570,2020-05-30 17:47:59
1752,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, the growth rate of ACTIVE cases = 3.8% - doubling in 18 days. https://t.c…",akshay,,0,342,2020-05-30 17:47:57
1753,"#SonuSood #SonuSood_A_Real_Hero 
I really admire such kind of celebrities who still think that they r due to public… https://t.co/rQLctTsT1g",Desh Ka Deepak ????,"Gurgaon, India",0,0,2020-05-30 17:47:37
1754,"RT @subbiah_doctor: Well done @PMOIndia 
You have provided us a great leadership in fight against #COVID19India
Congratulations on completi…",Dr Sheo K. Mishra,Haliapur|Amethi|Sultanpur|Lko,0,14,2020-05-30 17:47:33
1755,"Himachal Corona Daily Report: 30 May (9 PM report)

18 new positive cases of Covid-19 and 24 recoveries were report… https://t.co/ePblTuOP04",Democracy Times Network,India,0,0,2020-05-30 17:47:24
1756,"Sir please don't give too much relief in lockdown, cases are increasing. With this speed it will be very difficult… https://t.co/jSzN6ndaKe",Solutions Mantra,Delhi,0,0,2020-05-30 17:47:13
1757,RT @smitabarooah: Comparisons need to be between similar sized states. Since #Kerala seems to be the media benchmark for handling #COVID19I…,akshay,,0,725,2020-05-30 17:46:49
1758,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",abcul,"London, England",0,875,2020-05-30 17:46:05
1759,"RT @TheBoogeiman: This is how everything is going to b unlocked-
Unlock Phase 1 starts from june 8th
Unlock phase 2 will start in july
Unlo…",Manthan Desai,Universe,0,3,2020-05-30 17:45:38
1760,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Udaya Kumar,@Blr,0,875,2020-05-30 17:45:15
1761,"RT @MalayalamReview: Maharashtra 2682 New Cases &amp; 116 Deaths

Record 8381 People Recovered/Discharged Today

#COVID19India",Rj,Mohanlalwood,0,15,2020-05-30 17:44:56
1762,"RT @UtpalBorpujari: This comes as a applause-worthy moment, after a train carrying NE people were attacked in the same state. Good, bad &amp; u…",Sir Kalloo kawwaal,India,0,8,2020-05-30 17:44:51
1763,"P6-user id-SilverArrow@15081947 password-273AXYzkvbm@92
User id-admin.                           Password-admin ...… https://t.co/xw9WBVaQ3K",Akshay Gaurav,,0,0,2020-05-30 17:44:47
1764,"Jharkhand Corona Daily Report: 30 May (9 PM report) 

#Jharkhand reported 42 new positive cases of Covid-19 increas… https://t.co/dP4yXhUBdA",Democracy Times Network,India,1,0,2020-05-30 17:44:44
1765,"#COVID19: History, infection, spreading, symptoms, advice and future predictions. (Keep reading)… https://t.co/SofOajHP08",Daily Science With Me,,0,0,2020-05-30 17:44:19
1766,"RT @renu_sud: Chd update
No new case in UT since 2 days. 10 recover &amp; discharged from Dhanwantry Hospital-46 today. Number of recovered 199…",Nikhil,Chandigarh | Gurgaon,0,8,2020-05-30 17:43:05
1767,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",akshay,,0,875,2020-05-30 17:42:55
1768,"RT @timesofindia: Five-star hotels, houseboats among paid Covid-19 quarantine facilities for those flying into Srinagar 

The administratio…",Adya? ????????????'?? ??????????,India,0,4,2020-05-30 17:42:34
1769,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",ARNAB KUMAR MAITY,"Texas, USA",0,875,2020-05-30 17:40:55
1770,"RT @UtpalBorpujari: This comes as a applause-worthy moment, after a train carrying NE people were attacked in the same state. Good, bad &amp; u…",Sangeeta Barooah Pisharoty,"Delhi, India",0,8,2020-05-30 17:40:50
1771,"8,305 new COVID-19 cases reported in India . #COVID19India #Lockdown4",Debajyoti Nath,,0,0,2020-05-30 17:40:49
1772,"RT @sandhya_ahuja: #covid19india  - Status as on 30.05.51
https://t.co/Pzd18suUSI
@RemaNagarajan

 @prat1112001

 @anupsoans

 @AnantBhan…",#NutritionLiteracyIndia,,0,1,2020-05-30 17:40:03
1773,"Five-star hotels, houseboats among paid Covid-19 quarantine facilities for those flying into Srinagar 

The adminis… https://t.co/yynRtpL37c",The Times Of India,New Delhi,44,4,2020-05-30 17:40:00
1774,"RT @AIIMSNagpur: COVID 19 Update- A 44 year old male from Nagpur has been admitted in the COVID Ward today afternoon. 

First patient to be…",Sandeep Singh Rathore,,0,3,2020-05-30 17:39:52
1775,"#covid19india  - Status as on 30.05.51
https://t.co/Pzd18suUSI
@RemaNagarajan

 @prat1112001

 @anupsoans… https://t.co/EWZ0aUtknH",Dr. Sandhya Ahuja,New Delhi,2,1,2020-05-30 17:39:51
1776,RT @durgeshjhaTOI: #COVID19India At least 3 top doctors including the director of Lok Nayak hospital and dean of UCMS test positive for #CO…,Ruchika Chitravanshi,,0,33,2020-05-30 17:37:56
1777,"my personal view, Real estate sector will take the max time to recover. With wfh norm, soon corporates would rethin… https://t.co/vQgXVYuf5v",Saurabh Khosla,"Ghaziabad, India",0,0,2020-05-30 17:37:45
1778,"RT @UtpalBorpujari: This comes as a applause-worthy moment, after a train carrying NE people were attacked in the same state. Good, bad &amp; u…",Debojit Borpujari,"Guwahati, India",0,8,2020-05-30 17:37:34
1779,"For Migrant workers, Every pain gives a lesson and Every lesson changes a person.
#COVID19India",GouravRanapaheli,"Siliguri, India",0,0,2020-05-30 17:37:14
1780,"#COVID19India 
#CoronaUpdatesInIndia 

#Telangana 30/5/T20
Today's New Case's : 74
Total Positive
Case's : 2,499",TELUGU INDUSTRY ????,"#Vijayawada, India",4,1,2020-05-30 17:36:54
1781,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",RAVI RANJAN,"Begusarai, India",0,875,2020-05-30 17:35:30
1782,"RT @rohan_m01: #Covid19India
Date - New Cases (Total Cases)

26 May - +6535 (145380) 
27 May - +6387 (151767)
28 May - +6556 (158323)
29 Ma…",Shoeb Pattni,,0,1,2020-05-30 17:34:51
1783,"RT @DrSundara3: The country is going for #unlock1 while the number of cases surging!! 
What’s in store in the coming days? 
#COVID19India",Jude David,,0,6,2020-05-30 17:34:37
1784,RT @RajeevR76481554: #newteam lunching Mammokka movie promotion international team (MMPIT)#COVID__19 #COVID19India https://t.co/Z35BcsOFeR,Rajeev R,,0,1,2020-05-30 17:34:34
1785,#COVID19India : For the second continuous day number of infected persons on daily basis exceeded 8000 !!,Saurabh Lohani,"Indore, India",0,1,2020-05-30 17:34:18
1786,"RT @Bankers_United: Dear Friends, as we all know that so far Govt hasn't initiated any step for safety of Bankers &amp; we dont know how many o…",Tarun Sharma,,0,105,2020-05-30 17:34:15
1787,"RT @ckkoduri: Masking is for your faces, not the total number of positive cases!

#COVID19India 
#transparency",Hermes Infosoft,"Kalyan Dombivali, India",0,4,2020-05-30 17:33:48
1788,"RT @ians_india: #Lockdown5.0: What is allowed and what is not

#Covid_19 #COVID19India #LockdownExtended #CoronaPandemic https://t.co/R6OhY…",Deepak Sharma,"New Delhi, India",0,7,2020-05-30 17:33:06
1789,"RT @renu_sud: Chd update
No new case in UT since 2 days. 10 recover &amp; discharged from Dhanwantry Hospital-46 today. Number of recovered 199…",NIK MEDIA,Chandigarh,0,8,2020-05-30 17:33:01
1790,@pondy_live It is 'Community Spread' since March 24th in India/ Tamil Nadu....don't go by what is projected...read… https://t.co/oBC5r7c3Xk,Dr Swati Deshmukh,Mumbai/Pondicherry,0,0,2020-05-30 17:32:56
1791,RT @TheYouth2u: RSS workers distribute #Ration to #Muslims community. Over 1.2 lakh #RSS volunteers are selflessly working all across #Indi…,Om Kashyap,,0,5,2020-05-30 17:32:18
1792,"RT @satyajeettambe: Some people are busy doing politics... 
We are busy in our commitment for people ! 

Blood Donation Drive Continues...…",Suraj Jetithor,,0,31,2020-05-30 17:32:16
1793,@MoHFW_INDIA @ICMRDELHI Hats off #CovidWarriors!!!???? #IndiaFightsCorona #COVID19India https://t.co/lbPFbMfDNx,A common man,India,0,0,2020-05-30 17:32:11
1794,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Shekhar Singh,"Patna, India",0,875,2020-05-30 17:31:50
1795,"Erode &amp; #Chennai started with similar number of #COVID19India #coronavirus 
Erode contained it.  Chennai it is pand… https://t.co/dLDU0N4VTI",KSN,,0,0,2020-05-30 17:31:49
1796,"RT @MalayalamReview: India Covid Update ~

86,422 Active cases

82,369 Recovered

4971 Deaths

127761 Samples Tested In Last 24 Hours

#COV…",robin sunny,"pune,India",0,6,2020-05-30 17:29:42
1797,"RT @subbiah_doctor: Well done @PMOIndia 
You have provided us a great leadership in fight against #COVID19India
Congratulations on completi…",Bhupeshwar Sahu,"Chhattisgarh, India",0,14,2020-05-30 17:29:37
1798,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",Bajrang Vashist,"Kaithal, India",0,31,2020-05-30 17:29:15
1799,"RT @renu_sud: Chd update
No new case in UT since 2 days. 10 recover &amp; discharged from Dhanwantry Hospital-46 today. Number of recovered 199…",Krishan Partap Singh,Lutyens' Delhi,0,8,2020-05-30 17:29:08
1800,"Next phase of @indiannavy's #OperationSamudraSetu to begin on June 1.

700 people each to be repatriated from Sri L… https://t.co/M9A3Wy5QRs",Abhijith S Warrier,"Chennai, India",0,0,2020-05-30 17:29:06
1801,"RT @FaryalRumi: Phased re-opening of all activities outside Containment Zones; #Unlock1 to have Economic focus 
#COVID19India https://t.co/…",Ishika Singh,,0,4,2020-05-30 17:29:02
1802,"Ground reality. 
It's sad the way things are being handled.

#disappointed
#ShramikSpecialTrain
#COVID19India
https://t.co/vAe2O8nn3W",Emm,,0,0,2020-05-30 17:28:47
1803,"Guidelines for #Lockdown5 or what Centre calls as #Unlock1 

#COVID19 #COVID19India #Unlock #lockdown #economy… https://t.co/RqSTc7bHf8",Nikita Vashisht,"New Delhi, India",0,0,2020-05-30 17:28:47
1804,"RT @FaryalRumi: Phased re-opening of all activities outside Containment Zones; #Unlock1 to have Economic focus 
#COVID19India https://t.co/…",CA Dhirendra Kumar,,0,4,2020-05-30 17:27:59
1805,"RT @renu_sud: Chd update
No new case in UT since 2 days. 10 recover &amp; discharged from Dhanwantry Hospital-46 today. Number of recovered 199…",Anand Sharma,Shimla  India,0,8,2020-05-30 17:27:52
1806,RT @FoolzWizdom: #COVID19India #unlock1 public in general and parents  in particular need to realise we can minimise risk not eradicate. ki…,Syed Hyder Ali,,0,1,2020-05-30 17:27:40
1807,"RT @renu_sud: Chd update
No new case in UT since 2 days. 10 recover &amp; discharged from Dhanwantry Hospital-46 today. Number of recovered 199…",The Tribune,Chandigarh,0,8,2020-05-30 17:26:21
1808,"After 68 days Lockdown Indians be like..

#Lockdown5 
#indiaunitedagainstcovid 
#CoronavirusIndia 
#COVID19India https://t.co/q2VWk8rGVz",Aamir Sohail,,0,0,2020-05-30 17:26:15
1809,@Ahmedshabbir20 Initiation and registration is always must. Good initiation and perfect registration in right time.… https://t.co/7HLqdzCyXj,Prakash Chithambaram,"Tamil Nadu, India",2,0,2020-05-30 17:26:01
1810,Labour Laws: What Is Being Done in the Name of the National Economy?  #Covid19India  https://t.co/IvzW5LvJyL,Iron Addict ????,,2,0,2020-05-30 17:25:42
1811,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",The Nodes,,0,875,2020-05-30 17:25:18
1812,RT @durgeshjhaTOI: #COVID19India At least 3 top doctors including the director of Lok Nayak hospital and dean of UCMS test positive for #CO…,Sandeep #IndicTeam,???? ???????,0,33,2020-05-30 17:24:59
1813,"RT @FaryalRumi: Phased re-opening of all activities outside Containment Zones; #Unlock1 to have Economic focus 
#COVID19India https://t.co/…",Aditi,India,0,4,2020-05-30 17:24:51
1814,"RT @FaryalRumi: Phased re-opening of all activities outside Containment Zones; #Unlock1 to have Economic focus 
#COVID19India https://t.co/…",Deepa,,0,4,2020-05-30 17:23:55
1815,#Boycott #CHINA &amp; #Chinese #Products Punish for spreading Global #Biological #Terrorism #Killing Millions of People… https://t.co/K8k2pG5zIm,NationalistDev,,1,0,2020-05-30 17:23:37
1816,RT @durgeshjhaTOI: #COVID19India At least 3 top doctors including the director of Lok Nayak hospital and dean of UCMS test positive for #CO…,Dr Vaibhav Kulkarni,"Patiala, Punjab",0,33,2020-05-30 17:23:11
1817,"Tomorrow, India will cross Germany and France, make it to 7th spot in Corona cases. #coronavirus #Unlock #lockdown2020 #COVID19India",gopichand,Hyderabad,0,0,2020-05-30 17:22:26
1818,"RT @oniel___: when they lockdown he’ll lockdown.
when they lifts lockdown he’ll lift lockdown
but there number of infections descends here…",Rashmi#Witness#NoToCAB_NRC,Where we built a women's wall,0,1,2020-05-30 17:22:19
1819,"#ImportantUpdate on #Lockdown restrictions please read below ?? 
#IndiaAssist
#COVID19India https://t.co/dtdpZGXC1u",India Assist,"New Delhi, India",0,0,2020-05-30 17:21:30
1820,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Ravi Kumar,"UK, India, USA",0,875,2020-05-30 17:20:50
1821,"80 days and counting, #Worli has been declared as a #ContainmentZone. It feels overwhelming in my 300 sq ft apartme… https://t.co/6t7IWTo7KZ",Anusua Banerjee,"Mumbai, India",0,0,2020-05-30 17:19:13
1822,"RT @DrSundara3: The country is going for #unlock1 while the number of cases surging!! 
What’s in store in the coming days? 
#COVID19India",Rohan,"Bengaluru South, India",0,6,2020-05-30 17:19:05
1823,"Stay home please ,don't go out .
You are just a no. for your govt.
But you are everything for your family. 
#Unlock… https://t.co/A3JB75tDez",THe_Nationalist,India,3,0,2020-05-30 17:19:03
1824,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Sachin Tare,"Nagpur, Maharashtra",0,875,2020-05-30 17:18:36
1825,"RT @mytentaran: List of covid-19 hospitals in Delhi: List of public and private Delhi Coronavirus hospitals

https://t.co/2iMnRhrwsb

#Tent…",Achal Kaushal,"New Delhi, India",0,1,2020-05-30 17:18:20
1826,@amitabhk87 compares India's Recovery Rate (RR) &amp; Case Fatality Rate (CFR) with that of top 15 #COVID19 hit distric… https://t.co/xWbvymnyCS,Abhijith S Warrier,"Chennai, India",1,0,2020-05-30 17:18:02
1827,"RT @Chandupandey07: Cases are continuously spiking up in Delhi, Mumbai, Chennai and Ahmadabad. New Delhi is a new hot-spot for #COVID19 sti…",Preeti Rawat,"New Delhi, India",0,1,2020-05-30 17:17:58
1828,"RT @jvidyasagar: #Lockdown5 Lockdown extended till 30th June. #COVID19India

Night curfew limited from 9pm - 5am. https://t.co/MChDUethHM",Simhadri CH,"Bolarum, Secunderabad",0,4,2020-05-30 17:17:51
1829,RT @Mass_Maharaja: Ulaganayagan @ikamalhaasan speaks to Kerala Health Minister Shailaja teacher in #Maiamtalks #?????????? For those who do…,MNM ?? ???? ????????,"Coimbatore, India",0,44,2020-05-30 17:17:48
1830,#Boycott #CHINA &amp; #Chinese #Products Punish for spreading Global #Biological #Terrorism #Killing Millions of People… https://t.co/fBw6HH4U5u,DevK,"New Jersey, USA",0,0,2020-05-30 17:17:44
1831,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Dr Jyoti Sharma,"Delhi, India",0,875,2020-05-30 17:17:41
1832,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",Pushpa Bharti,,0,31,2020-05-30 17:17:12
